fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta,ccaa
2026-05-01,iDE,Bizkaia,Bilbao,DEUSTO/A    132.00,132.0,0.0,
2025-10-01,iDE,VIZCAYA,BILBAO,DEUSTO/B    132.00,132.0,0.0,
2025-11-01,iDE,VIZCAYA,BILBAO,DEUSTO/B    132.00,132.0,0.0,
2025-12-01,iDE,Bizkaia,Bilbao,DEUSTO/B    132.00,132.0,0.0,
2026-01-01,iDE,Bizkaia,Bilbao,DEUSTO/B    132.00,132.0,0.0,
2026-02-01,iDE,Bizkaia,Bilbao,DEUSTO/B    132.00,132.0,0.0,
2026-03-01,iDE,Bizkaia,Bilbao,DEUSTO/B    132.00,132.0,0.0,
2026-05-01,iDE,Bizkaia,Bilbao,DEUSTO/B    132.00,132.0,0.0,
2025-10-01,iDE,VALENCIA,DOMEÑO,DOMEÑO      66.000,66.0,0.0,
2025-11-01,iDE,VALENCIA,DOMEÑO,DOMEÑO      66.000,66.0,0.0,
2025-12-01,iDE,Valencia/València,Domeño,DOMEÑO      66.000,66.0,0.0,
2026-01-01,iDE,Valencia/València,Domeño,DOMEÑO      66.000,66.0,0.0,
2026-02-01,iDE,Valencia/València,Domeño,DOMEÑO      66.000,66.0,0.0,
2026-03-01,iDE,Valencia/València,Domeño,DOMEÑO      66.000,66.0,0.0,
2026-05-01,iDE,Valencia/València,Domeño,DOMEÑO      66.000,66.0,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T1 13,13.2,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T1 13,13.2,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 13,13.2,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 13,13.2,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 13,13.2,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 13,13.2,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 13,13.2,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T1 45,45.0,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T1 45,45.0,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 45,45.0,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 45,45.0,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 45,45.0,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 45,45.0,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO STR T1 45,45.0,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T2 13,13.2,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO STR T2 13,13.2,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 13,13.2,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 13,13.2,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 13,13.2,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 13,13.2,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 13,13.2,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO STR T2 45,45.0,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO T1 45,45.0,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO T1 45,45.0,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO T1 45,45.0,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO T1 45,45.0,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO T1 45,45.0,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO T1 45,45.0,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO T1 45,45.0,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO T2 45,45.0,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO T2 45,45.0,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO T2 45,45.0,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO T2 45,45.0,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO T2 45,45.0,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO T2 45,45.0,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO T2 45,45.0,0.0,
2025-10-01,iDE,BADAJOZ,DON BENITO,DON BENITO T3 45,45.0,0.0,
2025-11-01,iDE,BADAJOZ,DON BENITO,DON BENITO T3 45,45.0,0.0,
2025-12-01,iDE,Badajoz,Don Benito,DON BENITO T3 45,45.0,0.0,
2026-01-01,iDE,Badajoz,Don Benito,DON BENITO T3 45,45.0,0.0,
2026-02-01,iDE,Badajoz,Don Benito,DON BENITO T3 45,45.0,0.0,
2026-03-01,iDE,Badajoz,Don Benito,DON BENITO T3 45,45.0,0.0,
2026-05-01,iDE,Badajoz,Don Benito,DON BENITO T3 45,45.0,0.0,
2025-10-01,iDE,SORIA,DURUELO DE LA SIERRA,DURUELO T1 13,13.2,0.0,
2025-11-01,iDE,SORIA,DURUELO DE LA SIERRA,DURUELO T1 13,13.2,0.0,
2025-12-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 13,13.2,0.0,
2026-01-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 13,13.2,0.0,
2026-02-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 13,13.2,0.0,
2026-03-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 13,13.2,0.0,
2026-05-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 13,13.2,0.0,
2025-10-01,iDE,SORIA,DURUELO DE LA SIERRA,DURUELO T1 45,45.0,0.0,
2025-11-01,iDE,SORIA,DURUELO DE LA SIERRA,DURUELO T1 45,45.0,0.0,
2025-12-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 45,45.0,0.0,
2026-01-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 45,45.0,0.0,
2026-02-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 45,45.0,0.0,
2026-03-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 45,45.0,0.0,
2026-05-01,iDE,Soria,Duruelo de la Sierra,DURUELO T1 45,45.0,0.0,
2025-10-01,iDE,VIZCAYA,EA,EA  T1,13.2,0.0,
2025-11-01,iDE,VIZCAYA,EA,EA  T1,13.2,0.0,
2025-12-01,iDE,Bizkaia,Ea,EA  T1,13.2,0.0,
2026-01-01,iDE,Bizkaia,Ea,EA  T1,13.2,0.0,
2026-02-01,iDE,Bizkaia,Ea,EA  T1,13.2,0.0,
2026-03-01,iDE,Bizkaia,Ea,EA  T1,13.2,0.0,
2026-05-01,iDE,Bizkaia,Ea,EA  T1,13.2,0.0,
2025-10-01,iDE,VIZCAYA,EA,EA T1       30.000,30.0,0.0,
2025-11-01,iDE,VIZCAYA,EA,EA T1       30.000,30.0,0.0,
2025-12-01,iDE,Bizkaia,Ea,EA T1       30.000,30.0,0.0,
2026-01-01,iDE,Bizkaia,Ea,EA T1       30.000,30.0,0.0,
2026-02-01,iDE,Bizkaia,Ea,EA T1       30.000,30.0,0.0,
2026-03-01,iDE,Bizkaia,Ea,EA T1       30.000,30.0,0.0,
2026-05-01,iDE,Bizkaia,Ea,EA T1       30.000,30.0,0.0,
2025-10-01,iDE,TOLEDO,TALAVERA DE LA REINA,EBORA T1,20.0,-0.5,
2025-11-01,iDE,TOLEDO,TALAVERA DE LA REINA,EBORA T1,20.0,2.18,
2025-12-01,iDE,Toledo,Talavera de la Reina,EBORA T1,20.0,2.18,
2026-01-01,iDE,Toledo,Talavera de la Reina,EBORA T1,20.0,2.18,
2026-02-01,iDE,Toledo,Talavera de la Reina,EBORA T1,20.0,2.18,
2026-03-01,iDE,Toledo,Talavera de la Reina,EBORA T1,20.0,0.18,
2026-05-01,iDE,Toledo,Talavera de la Reina,EBORA T1,20.0,1.18,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T1,13.2,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T1,13.2,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1,13.2,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1,13.2,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1,13.2,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1,13.2,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1,13.2,0.0,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T1    30.000,30.0,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T1    30.000,30.0,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1    30.000,30.0,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1    30.000,30.0,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1    30.000,30.0,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1    30.000,30.0,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T1    30.000,30.0,0.0,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T2,13.2,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T2,13.2,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2,13.2,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2,13.2,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2,13.2,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2,13.2,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2,13.2,0.0,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T2    30.000,30.0,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T2    30.000,30.0,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2    30.000,30.0,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2    30.000,30.0,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2    30.000,30.0,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2    30.000,30.0,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T2    30.000,30.0,0.0,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T3,13.2,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T3,13.2,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3,13.2,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3,13.2,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3,13.2,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3,13.2,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3,13.2,0.0,
2025-10-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T3    30.000,30.0,0.0,
2025-11-01,iDE,GUIPÚZCOA,DONOSTIA-SAN SEBASTIAN,EGUIA T3    30.000,30.0,0.0,
2025-12-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3    30.000,30.0,0.0,
2026-01-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3    30.000,30.0,0.0,
2026-02-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3    30.000,30.0,0.0,
2026-03-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3    30.000,30.0,0.0,
2026-05-01,iDE,Gipuzkoa,Donostia/San Sebastián,EGUIA T3    30.000,30.0,0.0,
2025-10-01,iDE,CÁCERES,ALCANTARA,EL CABEZO T1 15,15.0,0.0,
2025-11-01,iDE,CÁCERES,ALCANTARA,EL CABEZO T1 15,15.0,0.0,
2025-12-01,iDE,Cáceres,Alcántara,EL CABEZO T1 15,15.0,0.0,
2026-01-01,iDE,Cáceres,Alcántara,EL CABEZO T1 15,15.0,0.0,
2026-02-01,iDE,Cáceres,Alcántara,EL CABEZO T1 15,15.0,0.0,
2026-03-01,iDE,Cáceres,Alcántara,EL CABEZO T1 15,15.0,0.0,
2026-05-01,iDE,Cáceres,Alcántara,EL CABEZO T1 15,15.0,0.0,
2025-10-01,iDE,CÁCERES,ALCANTARA,EL CABEZO T1 45,45.0,0.0,
2025-11-01,iDE,CÁCERES,ALCANTARA,EL CABEZO T1 45,45.0,0.0,
2025-12-01,iDE,Cáceres,Alcántara,EL CABEZO T1 45,45.0,0.0,
2026-01-01,iDE,Cáceres,Alcántara,EL CABEZO T1 45,45.0,0.0,
2026-02-01,iDE,Cáceres,Alcántara,EL CABEZO T1 45,45.0,0.0,
2026-03-01,iDE,Cáceres,Alcántara,EL CABEZO T1 45,45.0,0.0,
