fecha,distribuidora,provincia,subestacion,tension_kv,disponible_neta,prev_disp,delta,mes,trimestre,año
2025-05-05,REE,,ARDOZ,220.0,-122.0,-172.0,50.0,5,2,2025
2025-06-02,REE,,ARDOZ,220.0,-69.0,-122.0,53.0,6,2,2025
2024-03-01,REE,,ARENAL,66.0,-4.0,-9.0,5.0,3,1,2024
2025-06-02,REE,,ARENAL,66.0,0.0,-6.0,6.0,6,2,2025
2024-05-16,REE,,ARENAS DE SAN JUAN,220.0,99.0,0.0,99.0,5,2,2024
2024-12-02,REE,,ARENAS DE SAN JUAN,220.0,-1098.0,-1156.0,58.0,12,4,2024
2025-02-03,REE,,ARENAS DE SAN JUAN,220.0,-1078.0,-1098.0,20.0,2,1,2025
2025-06-02,REE,,ARENAS DE SAN JUAN,220.0,-1037.0,-1078.0,41.0,6,2,2025
2025-08-01,REE,,ARENAS DE SAN JUAN,220.0,-1202.0,-1252.0,50.0,8,3,2025
2025-09-01,REE,,ARENAS DE SAN JUAN,220.0,-1014.0,-1202.0,188.0,9,3,2025
2025-10-01,REE,,ARENAS DE SAN JUAN,220.0,-965.0,-1014.0,49.0,10,4,2025
2026-05-01,REE,,ARENAS DE SAN JUAN,220.0,-920.0,-965.0,45.0,5,2,2026
2024-01-02,REE,,ARGANDA,220.0,0.0,-12.0,12.0,1,1,2024
2024-12-02,REE,,ARGANDA,220.0,-10.0,-22.0,12.0,12,4,2024
2025-01-02,REE,,ARGANDA,220.0,0.0,-10.0,10.0,1,1,2025
2026-02-20,REE,,ARGANDA,220.0,0.0,-10.0,10.0,2,1,2026
2024-07-01,REE,,ARGUINEGUIN,66.0,0.0,-11.0,11.0,7,3,2024
2025-02-03,REE,,ARGUINEGUIN,66.0,0.0,-11.0,11.0,2,1,2025
2024-11-04,REE,,ARICO2,66.0,0.0,-5.0,5.0,11,4,2024
2024-02-01,REE,,ARKALE,220.0,0.0,-30.0,30.0,2,1,2024
2024-10-01,REE,,ARONA,66.0,0.0,-22.0,22.0,10,4,2024
2025-03-03,REE,,ARONA,66.0,0.0,-9.0,9.0,3,1,2025
2024-04-01,REE,,ARROYO DE LA VEGA,220.0,-125.0,-250.0,125.0,4,2,2024
2024-06-03,REE,,ARROYO DE LA VEGA,220.0,0.0,-125.0,125.0,6,2,2024
2025-06-02,REE,,ARROYO DE LA VEGA,220.0,0.0,-46.0,46.0,6,2,2025
2024-03-01,REE,,ARTA,66.0,0.0,-10.0,10.0,3,1,2024
2024-11-04,REE,,ARTA,66.0,0.0,-5.0,5.0,11,4,2024
2024-08-01,REE,,ASCÓ,400.0,-86.0,-485.0,399.0,8,3,2024
2025-02-03,REE,,ASCÓ,400.0,0.0,-252.0,252.0,2,1,2025
2024-02-01,REE,,ASTILLERO,220.0,-615.0,-861.0,246.0,2,1,2024
2024-03-01,REE,,ASTILLERO,220.0,-515.0,-615.0,100.0,3,1,2024
2024-04-01,REE,,ASTILLERO,220.0,-230.0,-515.0,285.0,4,2,2024
2024-05-16,REE,,ASTILLERO,220.0,0.0,-230.0,230.0,5,2,2024
2024-11-04,REE,,ASTILLERO,220.0,-253.0,-403.0,150.0,11,4,2024
2025-01-02,REE,,ASTILLERO,220.0,-164.0,-253.0,89.0,1,1,2025
2025-06-02,REE,,ASTILLERO,220.0,-25.0,-228.0,203.0,6,2,2025
2025-07-01,REE,,ASTILLERO,220.0,0.0,-25.0,25.0,7,3,2025
2024-11-04,REE,,ATARFE,220.0,-106.0,-197.0,91.0,11,4,2024
2025-09-01,REE,,ATARFE,220.0,-106.0,-157.0,51.0,9,3,2025
2024-04-01,REE,,AVE ZARAGOZA,220.0,0.0,-74.0,74.0,4,2,2024
2024-05-16,REE,,AVE ZARAGOZA,220.0,15.0,0.0,15.0,5,2,2024
2024-12-02,REE,,AVE ZARAGOZA,220.0,-2.0,-89.0,87.0,12,4,2024
2025-03-03,REE,,AVE ZARAGOZA,220.0,-128.0,-143.0,15.0,3,1,2025
2025-08-01,REE,,AVE ZARAGOZA,220.0,-113.0,-128.0,15.0,8,3,2025
2024-02-01,REE,,BADALONA,220.0,-60.0,-100.0,40.0,2,1,2024
2024-03-01,REE,,BADALONA,220.0,0.0,-60.0,60.0,3,1,2024
2024-10-01,REE,,BADALONA,220.0,-30.0,-40.0,10.0,10,4,2024
2024-11-04,REE,,BADALONA,220.0,0.0,-30.0,30.0,11,4,2024
2024-12-02,REE,,BALBOA,220.0,0.0,-5.0,5.0,12,4,2024
2026-02-20,REE,,BALBOA,400.0,0.0,-50.0,50.0,2,1,2026
2025-09-01,REE,,BALSICAS,220.0,-18.0,-64.0,46.0,9,3,2025
2024-08-01,REE,,BARATARIA,400.0,0.0,-126.0,126.0,8,3,2024
2024-12-02,REE,,BARATARIA,400.0,0.0,-126.0,126.0,12,4,2024
2024-08-01,REE,,BARCINA,400.0,0.0,-275.0,275.0,8,3,2024
2024-11-04,REE,,BARCINA,400.0,-150.0,-275.0,125.0,11,4,2024
2024-01-02,REE,,BARRANCO SECO,66.0,0.0,-47.0,47.0,1,1,2024
2024-11-04,REE,,BARRANCO SECO,66.0,0.0,-24.0,24.0,11,4,2024
2024-03-01,REE,,BARRUNDIA,220.0,6.0,-26.0,32.0,3,1,2024
2024-08-01,REE,,BARRUNDIA,220.0,0.0,-71.0,71.0,8,3,2024
2024-11-04,REE,,BARRUNDIA,220.0,40.0,0.0,40.0,11,4,2024
2025-03-03,REE,,BARRUNDIA,220.0,-370.0,-378.0,8.0,3,1,2025
2025-05-05,REE,,BARRUNDIA,220.0,-347.0,-370.0,23.0,5,2,2025
2025-07-01,REE,,BARRUNDIA,220.0,-255.0,-347.0,92.0,7,3,2025
2025-08-01,REE,,BARRUNDIA,220.0,-138.0,-255.0,117.0,8,3,2025
2025-10-01,REE,,BARRUNDIA,220.0,0.0,-138.0,138.0,10,4,2025
2024-07-01,REE,,BAZA REE,400.0,0.0,-105.0,105.0,7,3,2024
2024-01-02,REE,,BEARIZ,400.0,-677.0,-704.0,27.0,1,1,2024
2024-02-01,REE,,BEARIZ,400.0,0.0,-677.0,677.0,2,1,2024
2024-06-03,REE,,BECHI,220.0,-998.0,-1098.0,100.0,6,2,2024
2024-08-01,REE,,BECHI,220.0,-748.0,-998.0,250.0,8,3,2024
2024-09-02,REE,,BECHI,220.0,-484.0,-748.0,264.0,9,3,2024
2024-11-04,REE,,BECHI,220.0,-451.0,-484.0,33.0,11,4,2024
2024-12-02,REE,,BECHI,220.0,-401.0,-451.0,50.0,12,4,2024
2025-03-03,REE,,BECHI,220.0,-310.0,-401.0,91.0,3,1,2025
2026-05-01,REE,,BECHI,220.0,-130.0,-310.0,180.0,5,2,2026
2024-12-02,REE,,BEGUES,400.0,581.0,0.0,581.0,12,4,2024
2025-08-01,REE,,BEGUES,400.0,7.0,-2.0,9.0,8,3,2025
2024-02-01,REE,,BELESAR,220.0,-254.0,-279.0,25.0,2,1,2024
2024-07-01,REE,,BELESAR,220.0,0.0,-253.0,253.0,7,3,2024
2025-05-05,REE,,BELESAR,220.0,-372.0,-518.0,146.0,5,2,2025
2025-07-01,REE,,BELESAR,220.0,-322.0,-372.0,50.0,7,3,2025
2025-08-01,REE,,BELESAR,220.0,0.0,-322.0,322.0,8,3,2025
2024-02-01,REE,,BELLICENS,220.0,0.0,-20.0,20.0,2,1,2024
2024-08-01,REE,,BELLICENS,220.0,0.0,-6.0,6.0,8,3,2024
2024-12-02,REE,,BELLICENS,220.0,13.0,0.0,13.0,12,4,2024
2025-05-05,REE,,BELLICENS,220.0,-204.0,-247.0,43.0,5,2,2025
2025-12-01,REE,,BELLICENS,220.0,-163.0,-204.0,41.0,12,4,2025
2026-02-20,REE,,BELLICENS,220.0,-108.0,-163.0,55.0,2,1,2026
2026-02-20,REE,,BENICULL,220.0,0.0,-15.0,15.0,2,1,2026
2024-04-01,REE,,BENIFERRI,220.0,0.0,-30.0,30.0,4,2,2024
2024-05-16,REE,,BERJA,220.0,324.0,0.0,324.0,5,2,2024
2024-10-01,REE,,BERJA,220.0,-1060.0,-1135.0,75.0,10,4,2024
2025-01-02,REE,,BERJA,220.0,-1003.0,-1061.0,58.0,1,1,2025
2025-02-03,REE,,BERJA,220.0,-953.0,-1003.0,50.0,2,1,2025
2025-03-03,REE,,BERJA,220.0,-100.0,-953.0,853.0,3,1,2025
2025-07-01,REE,,BERJA,220.0,-50.0,-100.0,50.0,7,3,2025
2025-08-01,REE,,BERJA,220.0,-44.0,-50.0,6.0,8,3,2025
2026-02-20,REE,,BERJA,220.0,-21.0,-69.0,48.0,2,1,2026
2024-06-03,REE,,BESCANO,400.0,-35.0,-85.0,50.0,6,2,2024
2025-04-01,REE,,BIESCAS,220.0,-150.0,-200.0,50.0,4,2,2025
2025-05-05,REE,,BIESCAS,220.0,-100.0,-150.0,50.0,5,2,2025
2026-05-01,REE,,BIESCAS,220.0,0.0,-100.0,100.0,5,2,2026
2024-02-01,REE,,BOADILLA,220.0,-230.0,-330.0,100.0,2,1,2024
2024-09-02,REE,,BOADILLA,220.0,-50.0,-230.0,180.0,9,3,2024
2025-09-01,REE,,BOADILLA,220.0,-50.0,-232.0,182.0,9,3,2025
2025-01-02,REE,,BRAZATORTAS,220.0,0.0,-10.0,10.0,1,1,2025
2025-07-01,REE,,BROVALES,400.0,0.0,-42.0,42.0,7,3,2025
2024-01-02,REE,,BUENAVISTA GC,66.0,-5.0,-10.0,5.0,1,1,2024
2024-04-01,REE,,BUENAVISTA GC,66.0,-20.0,-39.0,19.0,4,2,2024
2024-06-03,REE,,BUENAVISTA GC,66.0,0.0,-20.0,20.0,6,2,2024
2024-12-02,REE,,BUENAVISTA GC,66.0,0.0,-8.0,8.0,12,4,2024
2025-03-03,REE,,BUENAVISTA,220.0,0.0,-5.0,5.0,3,1,2025
2024-02-01,REE,,BUENOS AIRES,66.0,0.0,-15.0,15.0,2,1,2024
2024-07-01,REE,,BUENOS AIRES,66.0,0.0,-5.0,5.0,7,3,2024
2025-07-01,REE,,BUNIEL,400.0,-35.0,-105.0,70.0,7,3,2025
2025-12-01,REE,,BUNIEL,400.0,-78.0,-148.0,70.0,12,4,2025
2024-11-04,REE,,BUNYOLA,66.0,0.0,-10.0,10.0,11,4,2024
2024-01-02,REE,,CABRA,400.0,-148.0,-186.0,38.0,1,1,2024
2026-02-20,REE,,CABRA,400.0,-148.0,-221.0,73.0,2,1,2026
2025-01-02,REE,,CACERES,220.0,-66.0,-81.0,15.0,1,1,2025
2026-03-02,REE,,CACERES,220.0,-49.0,-66.0,17.0,3,1,2026
2024-03-01,REE,,CALA BLAVA,66.0,0.0,-12.0,12.0,3,1,2024
2024-12-02,REE,,CALA BLAVA,66.0,21.0,1.0,20.0,12,4,2024
2025-03-03,REE,,CALA BLAVA,66.0,-90.0,-95.0,5.0,3,1,2025
2025-05-05,REE,,CALA BLAVA,66.0,-110.0,-118.0,8.0,5,2,2025
2025-06-02,REE,,CALA BLAVA,66.0,0.0,-110.0,110.0,6,2,2025
2025-09-01,REE,,CALA BLAVA,66.0,-21.0,-47.0,26.0,9,3,2025
2025-12-01,REE,,CALA BLAVA,66.0,0.0,-21.0,21.0,12,4,2025
2026-05-01,REE,,CALA BLAVA,66.0,0.0,-50.0,50.0,5,2,2026
2024-01-02,REE,,CALA MILLOR,66.0,0.0,-15.0,15.0,1,1,2024
2024-04-01,REE,,CALA MILLOR,66.0,0.0,-5.0,5.0,4,2,2024
2024-12-02,REE,,CALA MILLOR,66.0,0.0,-20.0,20.0,12,4,2024
2025-10-01,REE,,CALA MILLOR,66.0,0.0,-6.0,6.0,10,4,2025
2024-08-01,REE,,CALDERS,400.0,-2.0,-10.0,8.0,8,3,2024
2025-06-02,REE,,CALDERS,400.0,0.0,-10.0,10.0,6,2,2025
2024-08-01,REE,,CALLEJONES,66.0,9.0,0.0,9.0,8,3,2024
2024-11-04,REE,,CALLEJONES,66.0,0.0,-9.0,9.0,11,4,2024
2025-03-03,REE,,CAMINO FREGACEDOS,220.0,-10.0,-39.0,29.0,3,1,2025
2025-01-02,REE,,CAMPO NACIONES,220.0,0.0,-50.0,50.0,1,1,2025
2025-04-01,REE,,CAMPOS,400.0,-75.0,-105.0,30.0,4,2,2025
2024-02-01,REE,,CAN JARDI,220.0,0.0,-19.0,19.0,2,1,2024
2024-08-01,REE,,CAN JARDI,220.0,0.0,-20.0,20.0,8,3,2024
2024-12-02,REE,,CAN JARDI,220.0,78.0,1.0,77.0,12,4,2024
2025-04-01,REE,,CAN JARDI,220.0,-245.0,-266.0,21.0,4,2,2025
2025-09-01,REE,,CAN JARDI,220.0,-249.0,-299.0,50.0,9,3,2025
2024-12-02,REE,,CANDELARIA,66.0,57.0,0.0,57.0,12,4,2024
2025-07-01,REE,,CANDELARIA,66.0,-2.0,-23.0,21.0,7,3,2025
2025-08-01,REE,,CANDELARIA,66.0,5.0,-2.0,7.0,8,3,2025
2024-03-01,REE,,CANILLEJAS,220.0,0.0,-35.0,35.0,3,1,2024
2025-01-02,REE,,CANILLEJAS,220.0,0.0,-40.0,40.0,1,1,2025
2025-07-01,REE,,CAPARACENA,220.0,0.0,-20.0,20.0,7,3,2025
2024-08-01,REE,,CAPARACENA,400.0,0.0,-40.0,40.0,8,3,2024
2024-12-02,REE,,CAPARACENA,400.0,0.0,-40.0,40.0,12,4,2024
2025-10-01,REE,,CAPARACENA,400.0,0.0,-26.0,26.0,10,4,2025
2024-02-01,REE,,CAPDEPERA,66.0,-5.0,-10.0,5.0,2,1,2024
2024-03-01,REE,,CAPDEPERA,66.0,0.0,-5.0,5.0,3,1,2024
2024-07-01,REE,,CAPDEPERA,66.0,0.0,-8.0,8.0,7,3,2024
2024-11-04,REE,,CAPDEPERA,66.0,0.0,-5.0,5.0,11,4,2024
2024-07-01,REE,,CARIÑENA,400.0,0.0,-113.0,113.0,7,3,2024
2024-12-02,REE,,CARIÑENA,400.0,0.0,-148.0,148.0,12,4,2024
2025-12-01,REE,,CARIÑENA,400.0,-34.0,-84.0,50.0,12,4,2025
2026-02-20,REE,,CARIÑENA,400.0,0.0,-34.0,34.0,2,1,2026
2025-09-01,REE,,CARMONA,400.0,-30.0,-100.0,70.0,9,3,2025
2025-12-01,REE,,CARMONA,400.0,0.0,-30.0,30.0,12,4,2025
2025-01-02,REE,,CARRIO,220.0,-85.0,-169.0,84.0,1,1,2025
2024-11-04,REE,,CARRIZAL,66.0,0.0,-7.0,7.0,11,4,2024
2024-01-02,REE,,CARTUJA,220.0,-45.0,-207.0,162.0,1,1,2024
2024-04-01,REE,,CARTUJA,220.0,-15.0,-45.0,30.0,4,2,2024
2024-05-16,REE,,CARTUJA,220.0,0.0,-15.0,15.0,5,2,2024
2024-05-16,REE,,CARTUJOS,220.0,14.0,0.0,14.0,5,2,2024
2024-09-02,REE,,CARTUJOS,220.0,-25.0,-47.0,22.0,9,3,2024
2024-12-02,REE,,CARTUJOS,220.0,-67.0,-81.0,14.0,12,4,2024
2025-04-01,REE,,CARTUJOS,220.0,-329.0,-342.0,13.0,4,2,2025
2025-07-01,REE,,CARTUJOS,220.0,-279.0,-379.0,100.0,7,3,2025
2026-02-20,REE,,CARTUJOS,220.0,-229.0,-279.0,50.0,2,1,2026
2026-05-01,REE,,CARTUJOS,220.0,-180.0,-229.0,49.0,5,2,2026
2026-02-20,REE,,CASTALLA,220.0,-100.0,-150.0,50.0,2,1,2026
2024-12-02,REE,,CASTEJON,400.0,-71.0,-93.0,22.0,12,4,2024
2025-04-01,REE,,CASTEJON,400.0,-264.0,-335.0,71.0,4,2,2025
2026-05-01,REE,,CASTEJON,400.0,0.0,-621.0,621.0,5,2,2026
2025-10-01,REE,,CASTELLET,220.0,0.0,-20.0,20.0,10,4,2025
2024-01-02,REE,,CASTRELO,220.0,-222.0,-545.0,323.0,1,1,2024
2024-04-01,REE,,CASTRELO,220.0,-96.0,-235.0,139.0,4,2,2024
2024-05-16,REE,,CASTRELO,220.0,-74.0,-96.0,22.0,5,2,2024
2024-07-01,REE,,CASTRELO,220.0,-45.0,-74.0,29.0,7,3,2024
2024-09-02,REE,,CASTRELO,220.0,-45.0,-66.0,21.0,9,3,2024
2024-12-02,REE,,CASTRELO,220.0,-21.0,-45.0,24.0,12,4,2024
2025-04-01,REE,,CASTRELO,220.0,0.0,-21.0,21.0,4,2,2025
2025-05-05,REE,,CASTRELO,220.0,43.0,0.0,43.0,5,2,2025
2025-12-01,REE,,CASTRELO,220.0,-164.0,-215.0,51.0,12,4,2025
2024-10-01,REE,,CATADAU,400.0,0.0,-56.0,56.0,10,4,2024
2025-08-01,REE,,CATADAU,400.0,0.0,-50.0,50.0,8,3,2025
2024-05-16,REE,,CAÑADA DE LA BARCA,132.0,0.0,-63.0,63.0,5,2,2024
2026-02-20,REE,,CAÑAVERAL,400.0,-33.0,-66.0,33.0,2,1,2026
2026-05-01,REE,,CAÑAVERAL,400.0,0.0,-33.0,33.0,5,2,2026
2024-06-03,REE,,CENTELLES,220.0,0.0,-51.0,51.0,6,2,2024
2024-06-03,REE,,CERRATO,400.0,0.0,-50.0,50.0,6,2,2024
2025-06-02,REE,,CERRO PLATA,220.0,0.0,-20.0,20.0,6,2,2025
2026-02-20,REE,,CHANTADA,220.0,0.0,-10.0,10.0,2,1,2026
2024-03-01,REE,,CHAYOFA,66.0,0.0,-20.0,20.0,3,1,2024
2024-07-01,REE,,CHAYOFA,66.0,0.0,-9.0,9.0,7,3,2024
2024-11-04,REE,,CHAYOFA,66.0,0.0,-14.0,14.0,11,4,2024
2025-01-02,REE,,CHAYOFA,66.0,0.0,-8.0,8.0,1,1,2025
2024-04-01,REE,,CILLAMAYOR,220.0,-942.0,-1012.0,70.0,4,2,2024
2024-05-16,REE,,CILLAMAYOR,220.0,-892.0,-942.0,50.0,5,2,2024
2024-09-02,REE,,CILLAMAYOR,220.0,-806.0,-892.0,86.0,9,3,2024
2024-10-01,REE,,CILLAMAYOR,220.0,-756.0,-806.0,50.0,10,4,2024
2024-12-02,REE,,CILLAMAYOR,220.0,-656.0,-756.0,100.0,12,4,2024
2025-05-05,REE,,CILLAMAYOR,220.0,-718.0,-756.0,38.0,5,2,2025
2025-07-01,REE,,CILLAMAYOR,220.0,-632.0,-718.0,86.0,7,3,2025
2025-09-01,REE,,CILLAMAYOR,220.0,-586.0,-632.0,46.0,9,3,2025
2025-12-01,REE,,CILLAMAYOR,220.0,-532.0,-586.0,54.0,12,4,2025
2026-02-20,REE,,CILLAMAYOR,220.0,-477.0,-532.0,55.0,2,1,2026
2026-05-01,REE,,CILLAMAYOR,220.0,-403.0,-477.0,74.0,5,2,2026
2025-05-05,REE,,CISNEROS,220.0,0.0,-45.0,45.0,5,2,2025
2025-09-01,REE,,CIUDAD RODRIGO,400.0,0.0,-49.0,49.0,9,3,2025
2024-01-02,REE,,CODONYERS,220.0,-125.0,-140.0,15.0,1,1,2024
2024-02-01,REE,,CODONYERS,220.0,-5.0,-125.0,120.0,2,1,2024
2024-04-01,REE,,CODONYERS,220.0,0.0,-5.0,5.0,4,2,2024
2024-11-04,REE,,CODONYERS,220.0,-40.0,-60.0,20.0,11,4,2024
2025-01-02,REE,,CODONYERS,220.0,0.0,-40.0,40.0,1,1,2025
2025-07-01,REE,,CODONYERS,220.0,0.0,-20.0,20.0,7,3,2025
2026-02-20,REE,,CODONYERS,220.0,0.0,-20.0,20.0,2,1,2026
2024-09-02,REE,,COLISEO,66.0,0.0,-19.0,19.0,9,3,2024
2024-01-02,REE,,COLLBLANC,220.0,0.0,-100.0,100.0,1,1,2024
2024-04-01,REE,,COMPLUTUM,220.0,-38.0,-75.0,37.0,4,2,2024
2024-06-03,REE,,COMPLUTUM,220.0,0.0,-38.0,38.0,6,2,2024
2025-09-01,REE,,COMPLUTUM,220.0,0.0,-13.0,13.0,9,3,2025
2024-05-16,REE,,COMPOSTILLA,220.0,0.0,-10.0,10.0,5,2,2024
2024-01-02,REE,,CONSO,220.0,0.0,-419.0,419.0,1,1,2024
2024-12-02,REE,,CONSO,220.0,10.0,0.0,10.0,12,4,2024
2025-03-03,REE,,CONSO,220.0,-149.0,-199.0,50.0,3,1,2025
2025-06-02,REE,,CONSO,220.0,-198.0,-208.0,10.0,6,2,2025
2026-02-20,REE,,CONSO,220.0,-234.0,-244.0,10.0,2,1,2026
2026-05-01,REE,,CONSO,220.0,-203.0,-234.0,31.0,5,2,2026
2025-04-01,REE,,CORDOVILLA,220.0,-250.0,-299.0,49.0,4,2,2025
2025-05-05,REE,,CORDOVILLA,220.0,-200.0,-250.0,50.0,5,2,2025
2026-02-20,REE,,CORDOVILLA,220.0,-150.0,-200.0,50.0,2,1,2026
2025-05-05,REE,,CORNATEL,220.0,87.0,0.0,87.0,5,2,2025
2026-02-20,REE,,CORNATEL,220.0,-104.0,-167.0,63.0,2,1,2026
2024-11-04,REE,,CORRALEJO,66.0,0.0,-5.0,5.0,11,4,2024
2025-06-02,REE,,CORRALEJO,66.0,0.0,-18.0,18.0,6,2,2025
2025-09-01,REE,,CORRALEJO,66.0,0.0,-18.0,18.0,9,3,2025
2024-07-01,REE,,COSLADA (COSLADA B),220.0,0.0,-205.0,205.0,7,3,2024
2024-03-01,REE,,COSLADA B,220.0,-140.0,-304.0,164.0,3,1,2024
2024-08-01,REE,,COTORROS,400.0,0.0,-108.0,108.0,8,3,2024
2024-12-02,REE,,COTORROS,400.0,0.0,-108.0,108.0,12,4,2024
2024-07-01,REE,,CUESTA DE LA VILLA,66.0,-5.0,-15.0,10.0,7,3,2024
2024-08-01,REE,,CUESTA DE LA VILLA,66.0,0.0,-5.0,5.0,8,3,2024
2024-07-01,REE,,DAGANZO,220.0,0.0,-40.0,40.0,7,3,2024
2026-02-20,REE,,DAGANZO,220.0,0.0,-10.0,10.0,2,1,2026
2024-02-01,REE,,DIQUE DEL ESTE,66.0,-50.0,-93.0,43.0,2,1,2024
2024-03-01,REE,,DIQUE DEL ESTE,66.0,-14.0,-50.0,36.0,3,1,2024
2024-04-01,REE,,DIQUE DEL ESTE,66.0,0.0,-14.0,14.0,4,2,2024
2024-11-04,REE,,DIQUE DEL ESTE,66.0,0.0,-15.0,15.0,11,4,2024
2025-08-01,REE,,DIQUE DEL ESTE,66.0,32.0,0.0,32.0,8,3,2025
2025-12-01,REE,,DIQUE DEL ESTE,66.0,44.0,32.0,12.0,12,4,2025
2025-03-03,REE,,DON ALVARO,400.0,-109.0,-218.0,109.0,3,1,2025
2025-06-02,REE,,DON RODRIGO (DON RODRIGO B),220.0,0.0,-31.0,31.0,6,2,2025
2025-07-01,REE,,DON RODRIGO,220.0,-50.0,-94.0,44.0,7,3,2025
2024-11-04,REE,,DOS HERMANAS,220.0,-187.0,-227.0,40.0,11,4,2024
2026-02-20,REE,,DOS HERMANAS,220.0,-167.0,-187.0,20.0,2,1,2026
2026-05-01,REE,,DOS HERMANAS,220.0,-155.0,-167.0,12.0,5,2,2026
2025-04-01,REE,,EBORA,220.0,-33.0,-53.0,20.0,4,2,2025
2025-09-01,REE,,EBORA,220.0,-36.0,-54.0,18.0,9,3,2025
2024-05-16,REE,,EL CANTALAR,220.0,0.0,-106.0,106.0,5,2,2024
2026-02-20,REE,,EL CERRO,220.0,-443.0,-543.0,100.0,2,1,2026
2025-04-01,REE,,EL PALMAR,220.0,0.0,-34.0,34.0,4,2,2025
2025-12-01,REE,,EL PALMAR,400.0,0.0,-55.0,55.0,12,4,2025
2024-11-04,REE,,EL SEQUERO,220.0,-451.0,-542.0,91.0,11,4,2024
2025-06-02,REE,,EL SEQUERO,220.0,-406.0,-451.0,45.0,6,2,2025
2025-08-01,REE,,EL ZUMAJO,220.0,-27.0,-77.0,50.0,8,3,2025
2026-02-20,REE,,EL ZUMAJO,220.0,-20.0,-80.0,60.0,2,1,2026
2026-05-01,REE,,EL ZUMAJO,220.0,-20.0,-50.0,30.0,5,2,2026
2024-03-01,REE,,ELGEA,220.0,-96.0,-128.0,32.0,3,1,2024
2024-06-03,REE,,ELGEA,220.0,-114.0,-141.0,27.0,6,2,2024
2024-08-01,REE,,ELGEA,220.0,0.0,-114.0,114.0,8,3,2024
2024-11-04,REE,,ELGEA,220.0,40.0,-46.0,86.0,11,4,2024
2025-03-03,REE,,ELGEA,220.0,-251.0,-259.0,8.0,3,1,2025
2025-05-05,REE,,ELGEA,220.0,-228.0,-251.0,23.0,5,2,2025
2025-08-01,REE,,ELGEA,220.0,-151.0,-281.0,130.0,8,3,2025
2025-09-01,REE,,ELGEA,220.0,-71.0,-151.0,80.0,9,3,2025
2025-10-01,REE,,ELGEA,220.0,0.0,-71.0,71.0,10,4,2025
2026-05-01,REE,,ELS AUBALS,220.0,0.0,-18.0,18.0,5,2,2026
2025-08-01,REE,,ENTRENUCLEOS,220.0,-617.0,-667.0,50.0,8,3,2025
2025-12-01,REE,,ENTRENUCLEOS,220.0,-582.0,-617.0,35.0,12,4,2025
2026-02-20,REE,,ENTRENUCLEOS,220.0,-490.0,-582.0,92.0,2,1,2026
2025-04-01,REE,,ENTRERRIOS,220.0,0.0,-20.0,20.0,4,2,2025
2024-04-01,REE,,ERISTE,220.0,10.0,0.0,10.0,4,2,2024
2024-12-02,REE,,ERISTE,220.0,41.0,11.0,30.0,12,4,2024
2025-04-01,REE,,ERISTE,220.0,41.0,-39.0,80.0,4,2,2025
2025-10-01,REE,,ESCATRON,220.0,-74.0,-82.0,8.0,10,4,2025
2025-04-01,REE,,ESCUCHA,220.0,-831.0,-930.0,99.0,4,2,2025
2025-05-05,REE,,ESCUCHA,220.0,-741.0,-831.0,90.0,5,2,2025
2025-08-01,REE,,ESCUCHA,220.0,-691.0,-741.0,50.0,8,3,2025
2026-02-20,REE,,ESCUCHA,220.0,-641.0,-691.0,50.0,2,1,2026
2026-05-01,REE,,ESCUCHA,220.0,-442.0,-641.0,199.0,5,2,2026
2025-06-02,REE,,ESQUEDAS,220.0,0.0,-14.0,14.0,6,2,2025
2024-04-01,REE,,FACINAS,220.0,-15.0,-68.0,53.0,4,2,2024
2024-07-01,REE,,FACINAS,220.0,-80.0,-95.0,15.0,7,3,2024
2024-12-02,REE,,FACINAS,220.0,0.0,-130.0,130.0,12,4,2024
2025-12-01,REE,,FACINAS,220.0,0.0,-100.0,100.0,12,4,2025
2025-12-01,REE,,FAUSITA,220.0,-63.0,-154.0,91.0,12,4,2025
2024-09-02,REE,,FERIA DE MUESTRAS,220.0,0.0,-30.0,30.0,9,3,2024
2026-02-20,REE,,FOIX,220.0,-15.0,-65.0,50.0,2,1,2026
2024-03-01,REE,,FONTEFRIA,220.0,-54.0,-116.0,62.0,3,1,2024
2025-08-01,REE,,FONTEFRIA,220.0,-2.0,-54.0,52.0,8,3,2025
2025-05-05,REE,,FORTUNA,220.0,-54.0,-89.0,35.0,5,2,2025
2024-02-01,REE,,FRANQUESES,220.0,-80.0,-115.0,35.0,2,1,2024
2024-05-16,REE,,FRANQUESES,220.0,-48.0,-93.0,45.0,5,2,2024
2024-06-03,REE,,FRANQUESES,220.0,-28.0,-48.0,20.0,6,2,2024
2024-10-01,REE,,FRANQUESES,220.0,-26.0,-46.0,20.0,10,4,2024
2024-11-04,REE,,FRANQUESES,220.0,0.0,-26.0,26.0,11,4,2024
2025-05-05,REE,,FRANQUESES,220.0,-48.0,-81.0,33.0,5,2,2025
2025-07-01,REE,,FRANQUESES,220.0,0.0,-48.0,48.0,7,3,2025
2026-02-20,REE,,FRANQUESES,220.0,0.0,-62.0,62.0,2,1,2026
2024-09-02,REE,,FUENCALIENTE,66.0,0.0,-20.0,20.0,9,3,2024
2025-01-02,REE,,FUENCALIENTE,66.0,5.0,0.0,5.0,1,1,2025
2025-12-01,REE,,FUENCALIENTE,66.0,0.0,-10.0,10.0,12,4,2025
